,mon,dom,dow,carrier,flight,org,depart,duration,delay,km,org_idx,org_dummy,features
2816,1,23,6,WN,393,SJC,7.5,245,-20.0,2958.0,5.0,"(7,[5],[1.0])",[2958.0]
2817,2,22,6,WN,3072,SJC,16.0,70,-3.0,536.0,5.0,"(7,[5],[1.0])",[536.0]
2818,11,29,1,AA,179,JFK,9.0,405,181.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
2819,11,25,4,B6,21,JFK,18.92,200,-34.0,1617.0,2.0,"(7,[2],[1.0])",[1617.0]
2820,5,24,2,AA,73,ORD,9.0,540,-2.0,6828.0,0.0,"(7,[0],[1.0])",[6828.0]
2821,8,7,0,UA,174,ORD,18.67,119,-15.0,1033.0,0.0,"(7,[0],[1.0])",[1033.0]
2822,7,19,2,UA,207,ORD,9.08,271,92.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
2823,1,22,5,OO,5525,SMF,14.67,45,145.0,138.0,4.0,"(7,[4],[1.0])",[138.0]
2824,1,19,2,UA,540,ORD,17.0,139,-3.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
2825,9,21,2,US,548,SFO,13.58,93,-15.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
2826,5,5,4,UA,34,SFO,22.32,340,28.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
2827,6,8,2,US,2177,LGA,14.0,77,-16.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
2828,2,13,4,AA,2337,ORD,15.75,155,6.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
2829,6,12,6,OH,5127,JFK,8.67,122,-22.0,684.0,2.0,"(7,[2],[1.0])",[684.0]
2830,8,9,2,AA,1286,TUS,13.25,130,1.0,1308.0,7.0,"(7,[],[])",[1308.0]
2831,11,28,0,B6,1085,JFK,17.17,147,-18.0,871.0,2.0,"(7,[2],[1.0])",[871.0]
2832,4,5,1,HA,197,OGG,20.17,34,-9.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
2833,9,20,1,OO,5815,ORD,18.0,61,25.0,315.0,0.0,"(7,[0],[1.0])",[315.0]
2834,11,18,4,WN,1708,SJC,14.67,75,256.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
2835,9,11,6,OO,6391,TUS,15.97,91,2.0,726.0,7.0,"(7,[],[])",[726.0]
2836,11,11,4,OH,6611,LGA,10.67,121,,769.0,3.0,"(7,[3],[1.0])",[769.0]
2837,11,24,3,OO,6753,ORD,21.5,61,21.0,315.0,0.0,"(7,[0],[1.0])",[315.0]
2838,9,22,3,UA,1518,ORD,8.18,156,58.0,1617.0,0.0,"(7,[0],[1.0])",[1617.0]
2839,7,16,6,B6,1075,JFK,14.98,91,19.0,463.0,2.0,"(7,[2],[1.0])",[463.0]
2840,9,11,6,AA,303,LGA,7.0,145,-1.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2841,7,16,6,AA,313,LGA,8.58,150,79.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2842,6,23,3,AA,2470,ORD,21.33,110,43.0,1041.0,0.0,"(7,[0],[1.0])",[1041.0]
2843,3,16,3,AA,1617,LGA,11.0,170,24.0,1529.0,3.0,"(7,[3],[1.0])",[1529.0]
2844,7,8,5,AA,2189,LGA,7.5,175,10.0,1765.0,3.0,"(7,[3],[1.0])",[1765.0]
2845,1,9,6,OH,5603,JFK,18.93,138,-14.0,684.0,2.0,"(7,[2],[1.0])",[684.0]
2846,6,28,1,B6,1085,JFK,16.92,136,-14.0,871.0,2.0,"(7,[2],[1.0])",[871.0]
2847,3,20,0,UA,850,ORD,19.0,136,22.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2848,11,15,1,US,728,SFO,13.5,310,10.0,4057.0,1.0,"(7,[1],[1.0])",[4057.0]
2849,7,5,2,AA,1686,ORD,7.92,110,55.0,1041.0,0.0,"(7,[0],[1.0])",[1041.0]
2850,3,20,0,UA,851,LGA,10.0,140,16.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2851,5,6,5,OO,5792,SFO,15.15,120,40.0,744.0,1.0,"(7,[1],[1.0])",[744.0]
2852,8,13,6,WN,1864,SJC,7.17,80,-9.0,671.0,5.0,"(7,[5],[1.0])",[671.0]
2853,1,15,5,AA,1450,ORD,14.25,145,71.0,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
2854,2,29,6,US,329,ORD,18.42,242,107.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
2855,3,16,3,UA,684,ORD,14.0,139,13.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2856,3,4,5,WN,1315,SJC,20.67,55,64.0,303.0,5.0,"(7,[5],[1.0])",[303.0]
2857,6,16,3,UA,158,SFO,23.08,237,1.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
2858,4,24,6,OO,6032,ORD,20.5,70,-15.0,481.0,0.0,"(7,[0],[1.0])",[481.0]
2859,9,3,5,OO,5549,SFO,7.08,82,43.0,422.0,1.0,"(7,[1],[1.0])",[422.0]
2860,0,29,2,UA,546,ORD,13.17,68,,386.0,0.0,"(7,[0],[1.0])",[386.0]
2861,7,5,2,AA,1067,ORD,9.67,155,,1489.0,0.0,"(7,[0],[1.0])",[1489.0]
2862,1,22,5,AA,1635,JFK,8.08,230,,2570.0,2.0,"(7,[2],[1.0])",[2570.0]
2863,7,15,5,AA,1943,SFO,18.83,80,17.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
2864,5,13,5,AA,346,ORD,19.33,130,125.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2865,0,30,3,B6,177,JFK,8.08,343,7.0,3465.0,2.0,"(7,[2],[1.0])",[3465.0]
2866,5,6,5,B6,22,JFK,22.92,80,40.0,336.0,2.0,"(7,[2],[1.0])",[336.0]
2867,6,29,2,UA,580,ORD,10.45,109,-6.0,1001.0,0.0,"(7,[0],[1.0])",[1001.0]
2868,2,7,5,OO,6485,ORD,18.5,99,11.0,705.0,0.0,"(7,[0],[1.0])",[705.0]
2869,6,24,4,B6,99,JFK,9.58,374,97.0,4146.0,2.0,"(7,[2],[1.0])",[4146.0]
2870,9,31,5,OO,6111,SFO,22.42,41,18.0,124.0,1.0,"(7,[1],[1.0])",[124.0]
2871,6,28,1,AA,2293,ORD,17.25,155,78.0,1574.0,0.0,"(7,[0],[1.0])",[1574.0]
2872,0,12,6,UA,247,ORD,9.75,157,71.0,1429.0,0.0,"(7,[0],[1.0])",[1429.0]
2873,2,1,6,UA,1210,ORD,13.27,142,-13.0,1392.0,0.0,"(7,[0],[1.0])",[1392.0]
2874,10,11,2,UA,14,SFO,15.92,327,22.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
2875,9,16,4,OH,6335,JFK,13.67,107,45.0,686.0,2.0,"(7,[2],[1.0])",[686.0]
2876,3,25,5,UA,835,LGA,8.03,148,2.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2877,7,10,0,AA,763,LGA,17.42,230,,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
2878,7,11,1,AA,1472,SFO,13.42,255,9.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
2879,1,21,4,AA,1447,ORD,14.0,135,75.0,1347.0,0.0,"(7,[0],[1.0])",[1347.0]
2880,1,24,0,WN,2175,SFO,14.42,85,158.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
2881,9,7,2,UA,858,SFO,10.7,92,-18.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
2882,4,12,1,UA,748,SFO,10.27,59,-18.0,309.0,1.0,"(7,[1],[1.0])",[309.0]
2883,5,26,4,UA,294,SFO,15.0,319,56.0,3954.0,1.0,"(7,[1],[1.0])",[3954.0]
2884,1,13,3,UA,1187,SFO,19.05,72,118.0,525.0,1.0,"(7,[1],[1.0])",[525.0]
2885,5,11,3,OO,5564,SMF,20.83,50,-10.0,138.0,4.0,"(7,[4],[1.0])",[138.0]
2886,1,4,1,AA,312,TUS,9.5,130,19.0,1308.0,7.0,"(7,[],[])",[1308.0]
2887,11,9,2,OH,6792,JFK,9.75,86,-16.0,301.0,2.0,"(7,[2],[1.0])",[301.0]
2888,6,26,6,US,514,SJC,13.83,84,-3.0,621.0,5.0,"(7,[5],[1.0])",[621.0]
2889,0,2,3,UA,454,ORD,11.98,73,59.0,481.0,0.0,"(7,[0],[1.0])",[481.0]
2890,2,14,5,B6,907,JFK,9.5,169,79.0,1191.0,2.0,"(7,[2],[1.0])",[1191.0]
2891,6,23,3,OH,5523,LGA,8.0,104,76.0,694.0,3.0,"(7,[3],[1.0])",[694.0]
2892,5,21,6,WN,1287,SJC,17.0,75,-1.0,550.0,5.0,"(7,[5],[1.0])",[550.0]
2893,11,24,3,WN,2273,SJC,18.58,75,58.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
2894,8,18,4,AA,117,JFK,14.5,355,1.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
2895,4,12,1,AA,350,ORD,18.08,140,62.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2896,2,18,2,UA,1568,ORD,19.5,156,71.0,1629.0,0.0,"(7,[0],[1.0])",[1629.0]
2897,4,15,4,OO,6134,SFO,7.63,76,,584.0,1.0,"(7,[1],[1.0])",[584.0]
2898,7,6,3,WN,3059,SFO,20.92,85,,719.0,1.0,"(7,[1],[1.0])",[719.0]
2899,8,5,5,OO,5477,SFO,14.55,66,-14.0,254.0,1.0,"(7,[1],[1.0])",[254.0]
2900,7,3,0,US,1437,LGA,14.67,120,79.0,875.0,3.0,"(7,[3],[1.0])",[875.0]
2901,0,22,2,UA,23,JFK,8.63,386,12.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
2902,9,6,1,OH,6553,LGA,8.17,147,21.0,1032.0,3.0,"(7,[3],[1.0])",[1032.0]
2903,0,7,1,OO,5877,ORD,20.0,99,340.0,705.0,0.0,"(7,[0],[1.0])",[705.0]
2904,10,11,2,US,722,ORD,16.42,119,25.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
2905,11,28,0,WN,2475,SJC,16.83,75,-4.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
2906,7,25,1,UA,598,SFO,7.8,153,5.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
2907,9,17,5,OO,6380,SFO,10.73,95,-6.0,840.0,1.0,"(7,[1],[1.0])",[840.0]
2908,6,29,2,AA,1709,LGA,20.25,175,9.0,1765.0,3.0,"(7,[3],[1.0])",[1765.0]
2909,0,20,0,OO,5984,ORD,21.5,57,70.0,280.0,0.0,"(7,[0],[1.0])",[280.0]
2910,10,12,3,WN,177,SFO,21.0,85,-8.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
2911,4,4,0,OH,5203,JFK,18.83,278,62.0,2449.0,2.0,"(7,[2],[1.0])",[2449.0]
2912,4,15,4,OO,6150,SFO,18.17,77,-13.0,584.0,1.0,"(7,[1],[1.0])",[584.0]
2913,0,1,2,UA,482,SFO,18.08,144,-8.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
2914,2,20,4,OH,5594,LGA,17.92,138,96.0,875.0,3.0,"(7,[3],[1.0])",[875.0]
2915,5,15,0,WN,1242,SMF,19.42,85,43.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
2916,0,27,0,WN,2799,SFO,20.83,85,108.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
2917,1,29,5,AA,1103,ORD,7.75,160,-15.0,1429.0,0.0,"(7,[0],[1.0])",[1429.0]
2918,4,26,1,UA,542,ORD,19.5,140,22.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
2919,4,26,1,AA,2331,ORD,14.33,145,-14.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
2920,0,9,3,UA,346,ORD,8.0,131,-10.0,1357.0,0.0,"(7,[0],[1.0])",[1357.0]
2921,8,13,6,WN,749,SJC,10.75,60,-1.0,476.0,5.0,"(7,[5],[1.0])",[476.0]
2922,8,7,0,WN,388,SFO,19.58,85,2.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
2923,1,8,5,UA,1178,SMF,7.55,145,-6.0,1464.0,4.0,"(7,[4],[1.0])",[1464.0]
2924,11,21,0,WN,1510,SFO,16.17,85,105.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
2925,5,19,4,AA,336,ORD,20.58,120,16.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2926,8,19,5,OH,6735,LGA,21.98,153,43.0,1394.0,3.0,"(7,[3],[1.0])",[1394.0]
2927,11,25,4,UA,722,ORD,15.73,110,-5.0,948.0,0.0,"(7,[0],[1.0])",[948.0]
2928,10,22,6,AA,16,SFO,11.83,330,21.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
2929,0,6,0,AA,177,JFK,17.75,395,91.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
2930,5,17,2,OO,5557,SFO,8.98,46,143.0,124.0,1.0,"(7,[1],[1.0])",[124.0]
2931,7,31,0,B6,904,ORD,9.58,130,-15.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
2932,4,2,5,B6,199,JFK,21.08,347,34.0,3618.0,2.0,"(7,[2],[1.0])",[3618.0]
2933,2,13,4,AA,675,TUS,7.08,125,7.0,1308.0,7.0,"(7,[],[])",[1308.0]
2934,5,19,4,B6,206,SJC,8.92,75,66.0,521.0,5.0,"(7,[5],[1.0])",[521.0]
2935,4,19,1,OO,5867,ORD,19.83,171,16.0,1675.0,0.0,"(7,[0],[1.0])",[1675.0]
2936,3,1,2,B6,739,JFK,23.92,228,23.0,2602.0,2.0,"(7,[2],[1.0])",[2602.0]
2937,7,22,5,WN,1750,SMF,20.58,85,5.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
2938,0,3,4,OO,5979,ORD,17.75,53,39.0,196.0,0.0,"(7,[0],[1.0])",[196.0]
2939,6,28,1,UA,536,SJC,6.38,247,12.0,2943.0,5.0,"(7,[5],[1.0])",[2943.0]
2940,1,9,6,OO,6412,SFO,22.42,93,6.0,726.0,1.0,"(7,[1],[1.0])",[726.0]
2941,11,31,3,B6,715,JFK,23.98,225,81.0,2570.0,2.0,"(7,[2],[1.0])",[2570.0]
2942,3,21,1,AA,1718,ORD,8.75,140,-6.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
2943,6,9,3,WN,248,TUS,18.42,75,22.0,587.0,7.0,"(7,[],[])",[587.0]
2944,2,31,1,UA,835,LGA,8.0,148,26.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2945,0,30,3,AA,2275,LGA,12.25,160,56.0,1230.0,3.0,"(7,[3],[1.0])",[1230.0]
2946,8,5,5,HA,115,OGG,7.5,34,63.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
2947,4,4,0,OO,5709,SMF,21.08,64,93.0,333.0,4.0,"(7,[4],[1.0])",[333.0]
2948,0,8,2,OO,5873,ORD,10.25,54,27.0,175.0,0.0,"(7,[0],[1.0])",[175.0]
2949,0,31,4,AA,2353,ORD,19.33,145,,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
2950,0,28,1,OO,5447,SFO,9.83,62,32.0,254.0,1.0,"(7,[1],[1.0])",[254.0]
2951,11,31,3,HA,265,OGG,18.0,34,21.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
2952,3,22,2,WN,2350,SJC,14.25,70,15.0,496.0,5.0,"(7,[5],[1.0])",[496.0]
2953,1,23,6,WN,1270,SFO,7.42,90,-18.0,542.0,1.0,"(7,[1],[1.0])",[542.0]
2954,8,21,0,UA,107,ORD,9.03,265,38.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
2955,4,16,5,AA,496,ORD,6.5,105,36.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
2956,6,7,1,AA,1608,SFO,23.5,240,27.0,2971.0,1.0,"(7,[1],[1.0])",[2971.0]
2957,0,15,2,US,640,SJC,19.08,112,-13.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
2958,11,7,0,UA,976,ORD,18.08,110,-10.0,948.0,0.0,"(7,[0],[1.0])",[948.0]
2959,0,17,4,AA,178,SFO,13.5,323,61.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
2960,7,6,3,UA,1587,ORD,8.0,231,-18.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
2961,8,16,2,AA,1545,ORD,12.17,150,23.0,1574.0,0.0,"(7,[0],[1.0])",[1574.0]
2962,10,12,3,WN,465,SMF,18.33,75,-8.0,626.0,4.0,"(7,[4],[1.0])",[626.0]
2963,1,8,5,US,2122,LGA,10.0,75,24.0,298.0,3.0,"(7,[3],[1.0])",[298.0]
2964,1,3,0,UA,31,SFO,8.92,329,19.0,3763.0,1.0,"(7,[1],[1.0])",[3763.0]
2965,6,17,4,UA,203,ORD,9.08,86,-6.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
2966,6,2,3,UA,186,SFO,14.58,332,54.0,4057.0,1.0,"(7,[1],[1.0])",[4057.0]
2967,0,6,0,OO,5557,SFO,8.83,45,6.0,124.0,1.0,"(7,[1],[1.0])",[124.0]
2968,6,1,2,UA,688,ORD,15.92,145,-12.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2969,0,5,6,UA,398,ORD,11.08,124,14.0,1260.0,0.0,"(7,[0],[1.0])",[1260.0]
2970,9,25,6,OO,5447,SFO,9.88,60,11.0,254.0,1.0,"(7,[1],[1.0])",[254.0]
2971,1,15,5,AA,2352,ORD,16.67,139,20.0,1191.0,0.0,"(7,[0],[1.0])",[1191.0]
2972,10,12,3,AA,780,ORD,6.0,175,11.0,1926.0,0.0,"(7,[0],[1.0])",[1926.0]
2973,9,7,2,AA,2296,ORD,11.42,115,70.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
2974,5,8,0,AA,2185,LGA,6.0,170,22.0,1765.0,3.0,"(7,[3],[1.0])",[1765.0]
2975,3,8,2,B6,937,ORD,17.58,265,24.0,2792.0,0.0,"(7,[0],[1.0])",[2792.0]
2976,0,20,0,WN,1598,SMF,21.5,85,-10.0,772.0,4.0,"(7,[4],[1.0])",[772.0]
2977,2,15,6,WN,3035,SFO,14.42,90,8.0,666.0,1.0,"(7,[1],[1.0])",[666.0]
2978,5,28,6,UA,565,ORD,19.75,198,77.0,2010.0,0.0,"(7,[0],[1.0])",[2010.0]
2979,9,21,2,UA,146,ORD,19.23,124,-26.0,1041.0,0.0,"(7,[0],[1.0])",[1041.0]
2980,9,6,1,OO,6001,ORD,14.93,89,-11.0,669.0,0.0,"(7,[0],[1.0])",[669.0]
2981,6,20,0,WN,2712,SMF,7.67,80,-3.0,600.0,4.0,"(7,[4],[1.0])",[600.0]
2982,1,19,2,UA,117,ORD,20.25,271,22.0,2770.0,0.0,"(7,[0],[1.0])",[2770.0]
2983,11,26,5,UA,654,ORD,15.92,150,,1157.0,0.0,"(7,[0],[1.0])",[1157.0]
2984,0,24,4,OH,5465,JFK,11.08,109,-19.0,547.0,2.0,"(7,[2],[1.0])",[547.0]
2985,11,14,0,UA,482,SFO,19.23,142,20.0,1556.0,1.0,"(7,[1],[1.0])",[1556.0]
2986,2,30,0,WN,2126,SFO,12.42,120,-20.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
2987,5,4,3,US,412,SFO,19.42,121,-14.0,1048.0,1.0,"(7,[1],[1.0])",[1048.0]
2988,0,28,1,OO,5716,SFO,20.75,42,-9.0,126.0,1.0,"(7,[1],[1.0])",[126.0]
2989,10,30,0,AA,335,LGA,15.17,160,167.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
2990,0,1,2,AA,150,SFO,23.42,325,22.0,4352.0,1.0,"(7,[1],[1.0])",[4352.0]
2991,6,2,3,OO,5845,ORD,21.18,51,202.0,187.0,0.0,"(7,[0],[1.0])",[187.0]
2992,7,23,6,AA,352,ORD,17.58,140,-5.0,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
2993,10,11,2,WN,1960,SJC,6.75,75,-5.0,550.0,5.0,"(7,[5],[1.0])",[550.0]
2994,10,21,5,US,284,SJC,18.17,109,-9.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
2995,7,28,4,OO,5556,SFO,19.07,64,-6.0,320.0,1.0,"(7,[1],[1.0])",[320.0]
2996,8,5,5,WN,493,SMF,6.5,230,3.0,2881.0,4.0,"(7,[4],[1.0])",[2881.0]
2997,4,14,3,OO,6145,ORD,6.47,107,-6.0,977.0,0.0,"(7,[0],[1.0])",[977.0]
2998,10,9,0,WN,1943,SMF,19.42,105,124.0,1041.0,4.0,"(7,[4],[1.0])",[1041.0]
2999,1,13,3,AA,637,LGA,13.08,185,262.0,1765.0,3.0,"(7,[3],[1.0])",[1765.0]
3000,1,7,4,UA,510,SFO,7.75,123,42.0,1093.0,1.0,"(7,[1],[1.0])",[1093.0]
3001,0,10,4,B6,648,SFO,23.08,323,108.0,4162.0,1.0,"(7,[1],[1.0])",[4162.0]
3002,0,18,5,AA,353,LGA,19.48,160,17.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
3003,5,15,0,UA,47,JFK,9.58,370,16.0,3983.0,2.0,"(7,[2],[1.0])",[3983.0]
3004,5,15,0,OO,6300,ORD,11.42,86,-6.0,663.0,0.0,"(7,[0],[1.0])",[663.0]
3005,9,30,4,AA,1165,JFK,7.83,182,21.0,1754.0,2.0,"(7,[2],[1.0])",[1754.0]
3006,0,1,2,US,1861,LGA,10.75,92,-11.0,539.0,3.0,"(7,[3],[1.0])",[539.0]
3007,1,1,5,UA,682,ORD,13.08,129,,1180.0,0.0,"(7,[0],[1.0])",[1180.0]
3008,6,25,5,UA,394,ORD,9.18,92,-5.0,761.0,0.0,"(7,[0],[1.0])",[761.0]
3009,4,22,4,B6,215,JFK,15.92,356,36.0,3967.0,2.0,"(7,[2],[1.0])",[3967.0]
3010,5,20,5,AA,1917,JFK,15.92,165,59.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
3011,9,24,5,AA,1657,ORD,10.33,180,21.0,1799.0,0.0,"(7,[0],[1.0])",[1799.0]
3012,2,10,1,AA,791,LGA,20.83,230,,2235.0,3.0,"(7,[3],[1.0])",[2235.0]
3013,4,3,6,AA,1341,ORD,7.5,275,-14.0,2971.0,0.0,"(7,[0],[1.0])",[2971.0]
3014,1,5,2,AA,2329,ORD,13.75,150,36.0,1291.0,0.0,"(7,[0],[1.0])",[1291.0]
3015,5,16,1,UA,842,ORD,8.1,258,73.0,2808.0,0.0,"(7,[0],[1.0])",[2808.0]
3016,6,29,2,US,2163,LGA,7.0,70,-12.0,344.0,3.0,"(7,[3],[1.0])",[344.0]
3017,11,17,3,B6,174,SJC,21.92,321,57.0,4134.0,5.0,"(7,[5],[1.0])",[4134.0]
3018,4,19,1,UA,463,ORD,21.67,79,20.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
3019,6,13,0,OH,5239,LGA,21.0,134,,1041.0,3.0,"(7,[3],[1.0])",[1041.0]
3020,10,27,4,UA,536,ORD,13.33,139,78.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
3021,11,9,2,US,774,SFO,7.5,277,30.0,3695.0,1.0,"(7,[1],[1.0])",[3695.0]
3022,11,16,2,OO,6019,ORD,17.25,99,65.0,744.0,0.0,"(7,[0],[1.0])",[744.0]
3023,1,18,1,UA,330,ORD,19.5,123,12.0,1091.0,0.0,"(7,[0],[1.0])",[1091.0]
3024,5,7,6,US,473,JFK,9.67,335,18.0,3618.0,2.0,"(7,[2],[1.0])",[3618.0]
3025,4,2,5,OO,5951,ORD,7.63,97,18.0,790.0,0.0,"(7,[0],[1.0])",[790.0]
3026,7,2,6,UA,549,ORD,11.05,86,-6.0,538.0,0.0,"(7,[0],[1.0])",[538.0]
3027,0,21,1,B6,97,JFK,21.33,275,92.0,2617.0,2.0,"(7,[2],[1.0])",[2617.0]
3028,8,16,2,B6,43,JFK,20.0,185,-41.0,1519.0,2.0,"(7,[2],[1.0])",[1519.0]
3029,2,30,0,UA,608,ORD,10.08,107,-11.0,985.0,0.0,"(7,[0],[1.0])",[985.0]
3030,7,1,5,OO,5783,SFO,11.37,92,7.0,489.0,1.0,"(7,[1],[1.0])",[489.0]
3031,6,31,4,OO,6485,ORD,18.48,94,39.0,705.0,0.0,"(7,[0],[1.0])",[705.0]
3032,7,19,2,US,2138,LGA,18.0,74,-21.0,298.0,3.0,"(7,[3],[1.0])",[298.0]
3033,1,6,3,AA,442,SFO,12.5,315,105.0,4160.0,1.0,"(7,[1],[1.0])",[4160.0]
3034,3,25,5,OO,6370,ORD,12.33,130,150.0,1115.0,0.0,"(7,[0],[1.0])",[1115.0]
3035,5,13,5,AA,2470,ORD,20.92,110,182.0,1041.0,0.0,"(7,[0],[1.0])",[1041.0]
3036,3,13,0,OO,5450,SFO,15.12,42,36.0,124.0,1.0,"(7,[1],[1.0])",[124.0]
3037,5,5,4,US,1881,ORD,17.75,116,33.0,964.0,0.0,"(7,[0],[1.0])",[964.0]
3038,2,23,0,WN,1226,SJC,10.83,75,-11.0,550.0,5.0,"(7,[5],[1.0])",[550.0]
3039,1,8,5,WN,1327,SMF,19.58,70,24.0,576.0,4.0,"(7,[4],[1.0])",[576.0]
3040,4,9,5,UA,573,SFO,8.58,91,-3.0,719.0,1.0,"(7,[1],[1.0])",[719.0]
3041,11,29,1,AA,876,ORD,6.5,130,1.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
3042,3,22,2,UA,534,ORD,13.08,146,34.0,1395.0,0.0,"(7,[0],[1.0])",[1395.0]
3043,1,8,5,OO,5522,SFO,7.43,75,52.0,383.0,1.0,"(7,[1],[1.0])",[383.0]
3044,11,14,0,OH,6503,JFK,18.92,198,98.0,1436.0,2.0,"(7,[2],[1.0])",[1436.0]
3045,11,16,2,WN,1136,SFO,17.5,240,,2985.0,1.0,"(7,[1],[1.0])",[2985.0]
3046,6,11,5,HA,197,OGG,20.17,34,-9.0,161.0,6.0,"(7,[6],[1.0])",[161.0]
3047,11,1,1,US,551,SJC,12.58,107,121.0,999.0,5.0,"(7,[5],[1.0])",[999.0]
3048,10,18,2,AA,1787,JFK,15.5,190,20.0,1617.0,2.0,"(7,[2],[1.0])",[1617.0]
3049,11,21,0,US,704,SFO,11.33,278,30.0,3695.0,1.0,"(7,[1],[1.0])",[3695.0]
3050,6,1,2,B6,185,JFK,18.67,371,-19.0,3936.0,2.0,"(7,[2],[1.0])",[3936.0]
3051,8,14,0,UA,206,ORD,18.65,101,92.0,850.0,0.0,"(7,[0],[1.0])",[850.0]
3052,1,18,1,WN,3862,SJC,6.5,70,-1.0,536.0,5.0,"(7,[5],[1.0])",[536.0]
3053,10,19,3,OO,5703,SJC,16.83,67,132.0,377.0,5.0,"(7,[5],[1.0])",[377.0]
3054,1,9,6,AA,1417,ORD,14.5,240,-6.0,2438.0,0.0,"(7,[0],[1.0])",[2438.0]
3055,0,30,3,OO,3835,SFO,10.25,107,7.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
3056,6,25,5,UA,11,JFK,11.0,382,140.0,4162.0,2.0,"(7,[2],[1.0])",[4162.0]
3057,2,23,0,AA,333,LGA,13.5,165,-25.0,1180.0,3.0,"(7,[3],[1.0])",[1180.0]
3058,7,18,1,OO,3914,SFO,16.08,108,6.0,964.0,1.0,"(7,[1],[1.0])",[964.0]
3059,7,4,1,WN,612,SJC,18.75,75,25.0,550.0,5.0,"(7,[5],[1.0])",[550.0]
3060,11,24,3,OO,5451,SFO,18.0,81,35.0,402.0,1.0,"(7,[1],[1.0])",[402.0]
3061,5,2,1,AA,1041,ORD,9.92,265,24.0,2943.0,0.0,"(7,[0],[1.0])",[2943.0]
